source,target,topic,similarity,heuristic_relation,relation_label,source_stance,target_stance,source_sentence,target_sentence
114,157,nuclear energy,0.742070734500885,support,,contra,contra,"În 2011, The Economist a raportat că energia nucleară „pare periculoasă, nepopulară, costisitoare și riscantă” și că „este înlocuibilă cu relativă ușurință și ar putea fi renunțată fără schimbări structurale uriașe în modul în care funcționează lumea”.","Deși nicio tehnologie nu poate fi perfect sigură, energia nucleară este o tehnologie în mod inerent riscantă, iar reducerea la minimum a riscurilor necesită standarde și practici stricte de siguranță."
114,128,nuclear energy,0.7349883317947388,support,,contra,contra,"În 2011, The Economist a raportat că energia nucleară „pare periculoasă, nepopulară, costisitoare și riscantă” și că „este înlocuibilă cu relativă ușurință și ar putea fi renunțată fără schimbări structurale uriașe în modul în care funcționează lumea”.","Deși construirea de centrale nucleare sigure poate fi fezabilă și poate ajuta la satisfacerea nevoilor de energie în creștere pe termen scurt, ignorarea implicațiilor pe termen lung ale energiei nucleare poate duce la probleme și mai mari."
114,163,nuclear energy,0.7145054340362549,support,,contra,contra,"În 2011, The Economist a raportat că energia nucleară „pare periculoasă, nepopulară, costisitoare și riscantă” și că „este înlocuibilă cu relativă ușurință și ar putea fi renunțată fără schimbări structurale uriașe în modul în care funcționează lumea”.","Cu toate acestea, exploatarea centralelor nucleare mai mult decât a fost planificat inițial poate fi destul de periculoasă, deoarece orice instalație sau aparat tehnic devine de obicei mai supărătoare spre sfârșitul speranței de viață planificate."
8,115,nuclear energy,0.7181459665298462,attack,,pro,contra,"Iar energia nucleară are emisii mai mici de gaze cu efect de seră decât alte surse de energie, în special cărbunele, deci este considerată un furnizor curat de energie electrică.","Comparativ cu 2010 , industria nucleară a produs cu 11 % mai puţină energie electrică în 2012 ."
119,128,nuclear energy,0.7392909526824951,support,,contra,contra,Afirmațiile conform cărora energia nucleară este „sigură” nu au mai multe temelii decât terenul pe care se află centrala electrică decimată de la Fukushima.,"Deși construirea de centrale nucleare sigure poate fi fezabilă și poate ajuta la satisfacerea nevoilor de energie în creștere pe termen scurt, ignorarea implicațiilor pe termen lung ale energiei nucleare poate duce la probleme și mai mari."
121,155,nuclear energy,0.8576990365982056,support,,contra,contra,"Mai mult decât atât, reactoarele de putere în sine produc plutoniu, care poate fi folosit în bombe.",Reprocesarea combustibilului uzat dă naștere la plutoniu care este probabil să fie folosit în bombe.
121,148,nuclear energy,0.6925559639930725,support,,contra,contra,"Mai mult decât atât, reactoarele de putere în sine produc plutoniu, care poate fi folosit în bombe.","Deșeuri radioactive: Întregul lanț de combustibil nuclear, de la minerit la măcinat, procesare, îmbogățire, fabricarea combustibilului și iradierea combustibilului în reactoare, generează deșeuri radioactive."
121,144,nuclear energy,0.6818810105323792,support,,contra,contra,"Mai mult decât atât, reactoarele de putere în sine produc plutoniu, care poate fi folosit în bombe.","Mai rău, industria nucleară vrea să reproceseze deșeurile pentru a obține mai multă energie din uraniu din ce în ce mai rar."
84,122,nuclear energy,0.7029235363006592,support,,contra,contra,"Ei susțin că, atunci când sunt luate în considerare toate etapele consumatoare de energie ale lanțului de combustibil nuclear, de la extracția de uraniu până la dezafectarea nucleară, energia nucleară nu este o sursă de electricitate cu emisii scăzute de carbon.","Într-o respingere publicată a analizelor lui Hansen, opt cercetători în domeniul energiei și climatului spun că „reactoarele nucleare sunt mai puțin eficiente în înlocuirea emisiilor de gaze cu efect de seră decât inițiativele de eficiență energetică și tehnologiile de energie regenerabilă”."
79,122,nuclear energy,0.6998158693313599,attack,,pro,contra,"Cantitatea de combustibil necesară unei centrale nucleare este comparativ mai mică decât cea cerută de alte centrale electrice, deoarece energia eliberată de fisiunea nucleară este de aproximativ zece milioane de ori mai mare decât cantitatea de energie eliberată de atomul de combustibil fosil.","Într-o respingere publicată a analizelor lui Hansen, opt cercetători în domeniul energiei și climatului spun că „reactoarele nucleare sunt mai puțin eficiente în înlocuirea emisiilor de gaze cu efect de seră decât inițiativele de eficiență energetică și tehnologiile de energie regenerabilă”."
114,122,nuclear energy,0.6941731572151184,support,,contra,contra,"În 2011, The Economist a raportat că energia nucleară „pare periculoasă, nepopulară, costisitoare și riscantă” și că „este înlocuibilă cu relativă ușurință și ar putea fi renunțată fără schimbări structurale uriașe în modul în care funcționează lumea”.","Într-o respingere publicată a analizelor lui Hansen, opt cercetători în domeniul energiei și climatului spun că „reactoarele nucleare sunt mai puțin eficiente în înlocuirea emisiilor de gaze cu efect de seră decât inițiativele de eficiență energetică și tehnologiile de energie regenerabilă”."
119,125,nuclear energy,0.6729626059532166,support,,contra,contra,Afirmațiile conform cărora energia nucleară este „sigură” nu au mai multe temelii decât terenul pe care se află centrala electrică decimată de la Fukushima.,"Energia nucleară este împotriva voinței oamenilor: încă de la dezastrul de la Fukushima din 2011, cea mai mare parte a publicului japonez a fost împotriva energiei nucleare."
114,125,nuclear energy,0.6592351198196411,support,,contra,contra,"În 2011, The Economist a raportat că energia nucleară „pare periculoasă, nepopulară, costisitoare și riscantă” și că „este înlocuibilă cu relativă ușurință și ar putea fi renunțată fără schimbări structurale uriașe în modul în care funcționează lumea”.","Energia nucleară este împotriva voinței oamenilor: încă de la dezastrul de la Fukushima din 2011, cea mai mare parte a publicului japonez a fost împotriva energiei nucleare."
84,125,nuclear energy,0.6516351699829102,support,,contra,contra,"Ei susțin că, atunci când sunt luate în considerare toate etapele consumatoare de energie ale lanțului de combustibil nuclear, de la extracția de uraniu până la dezafectarea nucleară, energia nucleară nu este o sursă de electricitate cu emisii scăzute de carbon.","Energia nucleară este împotriva voinței oamenilor: încă de la dezastrul de la Fukushima din 2011, cea mai mare parte a publicului japonez a fost împotriva energiei nucleare."
96,126,nuclear energy,0.6632521152496338,support,,contra,contra,"Întrucât centralele nucleare sunt renumite pentru depășirile de costuri, o cifră mai mare este mult mai probabilă.","Estimările de costuri trebuie să ia în considerare , de asemenea , costurile de dezafectare a instalațiilor și de depozitarea deșeurilor nucleare ."
126,151,nuclear energy,0.6631103754043579,support,,contra,contra,"Estimările de costuri trebuie să ia în considerare , de asemenea , costurile de dezafectare a instalațiilor și de depozitarea deșeurilor nucleare .","Cu cât sunt construite mai multe centrale nucleare (și adăposturi de depozitare a deșeurilor nucleare), cu atât este mai mare probabilitatea unei eșecuri dezastruoase undeva în lume. """
84,127,nuclear energy,0.783223032951355,support,,contra,contra,"Ei susțin că, atunci când sunt luate în considerare toate etapele consumatoare de energie ale lanțului de combustibil nuclear, de la extracția de uraniu până la dezafectarea nucleară, energia nucleară nu este o sursă de electricitate cu emisii scăzute de carbon.","Cu toate acestea, nu există combustibil uzat radioactiv care să fie depozitat sau reprocesat cu surse convenționale de energie regenerabilă."
95,127,nuclear energy,0.7529065608978271,support,,contra,contra,"Deci energia nucleară , care poate genera doar electricitate , este aproape irelevantă .","Cu toate acestea, nu există combustibil uzat radioactiv care să fie depozitat sau reprocesat cu surse convenționale de energie regenerabilă."
57,127,nuclear energy,0.749363899230957,attack,,pro,contra,Centralele nucleare nu produc gaze cu efect de seră la fel ca cele alimentate cu cărbune sau gaze naturale.,"Cu toate acestea, nu există combustibil uzat radioactiv care să fie depozitat sau reprocesat cu surse convenționale de energie regenerabilă."
128,163,nuclear energy,0.7951377630233765,support,,contra,contra,"Deși construirea de centrale nucleare sigure poate fi fezabilă și poate ajuta la satisfacerea nevoilor de energie în creștere pe termen scurt, ignorarea implicațiilor pe termen lung ale energiei nucleare poate duce la probleme și mai mari.","Cu toate acestea, exploatarea centralelor nucleare mai mult decât a fost planificat inițial poate fi destul de periculoasă, deoarece orice instalație sau aparat tehnic devine de obicei mai supărătoare spre sfârșitul speranței de viață planificate."
128,151,nuclear energy,0.7510982751846313,support,,contra,contra,"Deși construirea de centrale nucleare sigure poate fi fezabilă și poate ajuta la satisfacerea nevoilor de energie în creștere pe termen scurt, ignorarea implicațiilor pe termen lung ale energiei nucleare poate duce la probleme și mai mari.","Cu cât sunt construite mai multe centrale nucleare (și adăposturi de depozitare a deșeurilor nucleare), cu atât este mai mare probabilitatea unei eșecuri dezastruoase undeva în lume. """
9,129,nuclear energy,0.6909533739089966,attack,,pro,contra,"În plus, energia nucleară este o industrie tehnologică intensivă în care Statele Unite au condus în mod tradițional lumea.",Unul dintre lucrurile interesante despre energia nucleară modernă din SUA este că puțini înțeleg cu adevărat cum funcționează zi de zi -- inclusiv majoritatea experților care comentează mass-media pe această temă.
84,129,nuclear energy,0.6588441133499146,support,,contra,contra,"Ei susțin că, atunci când sunt luate în considerare toate etapele consumatoare de energie ale lanțului de combustibil nuclear, de la extracția de uraniu până la dezafectarea nucleară, energia nucleară nu este o sursă de electricitate cu emisii scăzute de carbon.",Unul dintre lucrurile interesante despre energia nucleară modernă din SUA este că puțini înțeleg cu adevărat cum funcționează zi de zi -- inclusiv majoritatea experților care comentează mass-media pe această temă.
